Wavelength (nm),Sum,Sn I (5.3e-02),Sn II (9.4e-01)
240.913,3.692e+1,3.692e+1,
240.918,6.526e+0,6.526e+0,
240.923,1.058e+0,1.058e+0,
240.928,1.574e-1,1.574e-1,
240.933,2.148e-2,2.148e-2,
240.938,2.689e-3,2.689e-3,
240.943,3.089e-4,3.089e-4,
240.948,3.255e-5,3.255e-5,
240.953,3.146e-6,3.146e-6,
240.958,2.790e-7,2.790e-7,
242.023,3.109e-6,3.109e-6,
242.028,3.591e-5,3.591e-5,
242.033,3.810e-4,3.810e-4,
242.038,3.711e-3,3.711e-3,
242.043,3.320e-2,3.320e-2,
242.048,2.727e-1,2.727e-1,
242.053,2.057e+0,2.057e+0,
242.058,1.425e+1,1.425e+1,
242.063,9.061e+1,9.061e+1,
242.068,5.292e+2,5.292e+2,
242.073,2.838e+3,2.838e+3,
242.078,1.398e+4,1.398e+4,
242.083,6.322e+4,6.322e+4,
242.088,2.625e+5,2.625e+5,
242.093,1.001e+6,1.001e+6,
242.098,3.506e+6,3.506e+6,
242.103,1.127e+7,1.127e+7,
242.108,3.329e+7,3.329e+7,
242.113,9.027e+7,9.027e+7,
242.118,2.248e+8,2.248e+8,
242.123,5.139e+8,5.139e+8,
242.128,1.079e+9,1.079e+9,
242.133,2.080e+9,2.080e+9,
242.138,3.683e+9,3.683e+9,
242.143,5.988e+9,5.988e+9,
242.148,8.939e+9,8.939e+9,
242.153,1.225e+10,1.225e+10,
242.158,1.543e+10,1.543e+10,
242.163,1.783e+10,1.783e+10,
242.168,1.893e+10,1.893e+10,
242.173,1.845e+10,1.845e+10,
242.178,1.651e+10,1.651e+10,
242.183,1.357e+10,1.357e+10,
242.188,1.025e+10,1.025e+10,
242.193,7.101e+9,7.101e+9,
242.198,4.519e+9,4.519e+9,
242.203,2.641e+9,2.641e+9,
242.208,1.417e+9,1.417e+9,
242.213,6.985e+8,6.985e+8,
242.218,3.161e+8,3.161e+8,
242.223,1.314e+8,1.314e+8,
242.228,5.012e+7,5.012e+7,
242.233,1.756e+7,1.756e+7,
242.238,5.652e+6,5.652e+6,
242.243,1.670e+6,1.670e+6,
242.248,4.531e+5,4.531e+5,
242.253,1.129e+5,1.129e+5,
242.258,2.583e+4,2.583e+4,
242.263,5.426e+3,5.426e+3,
242.268,1.047e+3,1.047e+3,
242.273,1.854e+2,1.854e+2,
242.278,3.017e+1,3.017e+1,
242.283,4.507e+0,4.507e+0,
242.288,6.182e-1,6.182e-1,
242.293,7.787e-2,7.787e-2,
242.298,9.008e-3,9.008e-3,
242.303,9.568e-4,9.568e-4,
242.308,9.332e-5,9.332e-5,
242.313,8.358e-6,8.358e-6,
242.804,7.407e-6,7.407e-6,
242.809,8.282e-5,8.282e-5,
242.814,8.508e-4,8.508e-4,
242.819,8.031e-3,8.031e-3,
242.824,6.964e-2,6.964e-2,
242.829,5.549e-1,5.549e-1,
242.834,4.062e+0,4.062e+0,
242.839,2.732e+1,2.732e+1,
242.844,1.688e+2,1.688e+2,
242.849,9.587e+2,9.587e+2,
242.854,5.001e+3,5.001e+3,
242.859,2.397e+4,2.397e+4,
242.864,1.056e+5,1.056e+5,
242.869,4.271e+5,4.271e+5,
242.874,1.588e+6,1.588e+6,
242.879,5.422e+6,5.422e+6,
242.884,1.702e+7,1.702e+7,
242.889,4.906e+7,4.906e+7,
242.894,1.300e+8,1.300e+8,
242.899,3.163e+8,3.163e+8,
242.904,7.073e+8,7.073e+8,
242.909,1.453e+9,1.453e+9,
242.914,2.743e+9,2.743e+9,
242.919,4.757e+9,4.757e+9,
242.924,7.580e+9,7.580e+9,
242.929,1.110e+10,1.110e+10,
242.934,1.493e+10,1.493e+10,
242.939,1.845e+10,1.845e+10,
242.944,2.095e+10,2.095e+10,
242.949,2.186e+10,2.186e+10,
242.954,2.095e+10,2.095e+10,
242.959,1.845e+10,1.845e+10,
242.964,1.493e+10,1.493e+10,
242.969,1.110e+10,1.110e+10,
242.974,7.580e+9,7.580e+9,
242.979,4.757e+9,4.757e+9,
242.984,2.743e+9,2.743e+9,
242.989,1.453e+9,1.453e+9,
242.994,7.073e+8,7.073e+8,
242.999,3.163e+8,3.163e+8,
243.004,1.300e+8,1.300e+8,
243.009,4.906e+7,4.906e+7,
243.014,1.702e+7,1.702e+7,
243.019,5.422e+6,5.422e+6,
243.024,1.588e+6,1.588e+6,
243.029,4.271e+5,4.271e+5,
243.034,1.056e+5,1.056e+5,
243.039,2.397e+4,2.397e+4,
243.044,5.001e+3,5.001e+3,
243.049,9.587e+2,9.587e+2,
243.054,1.688e+2,1.688e+2,
243.059,2.732e+1,2.732e+1,
243.064,4.062e+0,4.062e+0,
243.069,5.549e-1,5.549e-1,
243.074,6.964e-2,6.964e-2,
243.079,8.031e-3,8.031e-3,
243.084,8.508e-4,8.508e-4,
243.089,8.282e-5,8.282e-5,
243.094,7.407e-6,7.407e-6,
244.744,7.459e-8,,7.459e-8
244.749,8.301e-7,,8.301e-7
244.754,8.498e-6,,8.498e-6
244.759,8.005e-5,,8.005e-5
244.764,6.936e-4,,6.936e-4
244.769,5.530e-3,,5.530e-3
244.774,4.056e-2,,4.056e-2
244.779,2.737e-1,,2.737e-1
244.784,1.699e+0,,1.699e+0
244.789,9.705e+0,,9.705e+0
244.794,5.100e+1,,5.100e+1
244.799,2.465e+2,,2.465e+2
244.804,1.097e+3,,1.097e+3
244.809,4.487e+3,,4.487e+3
244.814,1.689e+4,,1.689e+4
244.819,5.850e+4,,5.850e+4
244.824,1.864e+5,,1.864e+5
244.829,5.464e+5,,5.464e+5
244.834,1.474e+6,,1.474e+6
244.839,3.657e+6,,3.657e+6
244.844,8.347e+6,,8.347e+6
244.849,1.753e+7,,1.753e+7
244.854,3.387e+7,,3.387e+7
244.859,6.021e+7,,6.021e+7
244.864,9.847e+7,,9.847e+7
244.869,1.482e+8,,1.482e+8
244.874,2.051e+8,,2.051e+8
244.879,2.612e+8,,2.612e+8
244.884,3.060e+8,,3.060e+8
244.889,3.299e+8,,3.299e+8
244.894,3.271e+8,,3.271e+8
244.899,2.985e+8,,2.985e+8
244.904,2.505e+8,,2.505e+8
244.909,1.935e+8,,1.935e+8
244.914,1.375e+8,,1.375e+8
244.919,8.984e+7,,8.984e+7
244.924,5.403e+7,,5.403e+7
244.929,2.989e+7,,2.989e+7
244.934,1.521e+7,,1.521e+7
244.939,7.125e+6,,7.125e+6
244.944,3.069e+6,,3.069e+6
244.949,1.217e+6,,1.217e+6
244.954,4.436e+5,,4.436e+5
244.959,1.488e+5,,1.488e+5
244.964,4.594e+4,,4.594e+4
244.969,1.304e+4,,1.304e+4
244.974,3.408e+3,,3.408e+3
244.979,8.190e+2,,8.190e+2
244.984,1.811e+2,,1.811e+2
244.989,3.684e+1,,3.684e+1
244.994,6.895e+0,,6.895e+0
244.999,1.187e+0,,1.187e+0
245.004,1.881e-1,,1.881e-1
245.009,2.741e-2,,2.741e-2
245.014,3.675e-3,,3.675e-3
245.019,4.534e-4,,4.534e-4
245.024,5.146e-5,,5.146e-5
245.029,5.373e-6,,5.373e-6
245.034,5.161e-7,,5.161e-7
245.039,4.561e-8,,4.561e-8
248.19,2.053e-7,2.053e-7,
248.195,2.281e-6,2.281e-6,
248.2,2.337e-5,2.337e-5,
248.205,2.208e-4,2.208e-4,
248.21,1.923e-3,1.923e-3,
248.215,1.545e-2,1.545e-2,
248.22,1.144e-1,1.144e-1,
248.225,7.817e-1,7.817e-1,
248.23,4.924e+0,4.924e+0,
248.235,2.860e+1,2.860e+1,
248.24,1.532e+2,1.532e+2,
248.245,7.565e+2,7.565e+2,
248.25,3.445e+3,3.445e+3,
248.255,1.447e+4,1.447e+4,
248.26,5.603e+4,5.603e+4,
248.265,2.001e+5,2.001e+5,
248.27,6.588e+5,6.588e+5,
248.275,2.001e+6,2.001e+6,
248.28,5.602e+6,5.602e+6,
248.285,1.446e+7,1.446e+7,
248.29,3.443e+7,3.443e+7,
248.295,7.560e+7,7.560e+7,
248.3,1.531e+8,1.531e+8,
248.305,2.857e+8,2.857e+8,
248.31,4.919e+8,4.919e+8,
248.315,7.808e+8,7.808e+8,
248.32,1.143e+9,1.143e+9,
248.325,1.543e+9,1.543e+9,
248.33,1.920e+9,1.920e+9,
248.335,2.204e+9,2.204e+9,
248.34,2.333e+9,2.333e+9,
248.345,2.277e+9,2.277e+9,
248.35,2.049e+9,2.049e+9,
248.355,1.700e+9,1.700e+9,
248.36,1.301e+9,1.301e+9,
248.365,9.183e+8,9.183e+8,
248.37,5.975e+8,5.975e+8,
248.375,3.585e+8,3.585e+8,
248.38,1.984e+8,1.984e+8,
248.385,1.012e+8,1.012e+8,
248.39,4.763e+7,4.763e+7,
248.395,2.066e+7,2.066e+7,
248.4,8.266e+6,8.266e+6,
248.405,3.050e+6,3.050e+6,
248.41,1.037e+6,1.037e+6,
248.415,3.254e+5,3.254e+5,
248.42,9.414e+4,9.414e+4,
248.425,2.511e+4,2.511e+4,
248.43,6.176e+3,6.176e+3,
248.435,1.401e+3,1.401e+3,
248.44,2.930e+2,2.930e+2,
248.445,5.651e+1,5.651e+1,
248.45,1.005e+1,1.005e+1,
248.455,1.648e+0,1.648e+0,
248.46,2.492e-1,2.492e-1,
248.465,3.476e-2,3.476e-2,
248.47,4.469e-3,4.469e-3,
248.475,5.299e-4,5.299e-4,
248.48,5.794e-5,5.794e-5,
248.485,5.842e-6,5.842e-6,
248.49,5.432e-7,5.432e-7,
248.515,1.284e-8,,1.284e-8
248.52,1.373e-7,,1.373e-7
248.526,2.118e-6,,2.118e-6
248.531,1.896e-5,,1.896e-5
248.536,1.564e-4,,1.564e-4
248.541,1.191e-3,,1.191e-3
248.546,8.358e-3,,8.358e-3
248.551,5.412e-2,,5.412e-2
248.556,3.232e-1,,3.232e-1
248.561,1.780e+0,,1.780e+0
248.566,9.043e+0,,9.043e+0
248.571,4.237e+1,,4.237e+1
248.576,1.831e+2,,1.831e+2
248.581,7.300e+2,,7.300e+2
248.586,2.684e+3,,2.684e+3
248.591,9.103e+3,,9.103e+3
248.596,2.848e+4,,2.848e+4
248.601,8.221e+4,,8.221e+4
248.606,2.190e+5,,2.190e+5
248.611,5.385e+5,,5.385e+5
248.616,1.223e+6,,1.223e+6
248.621,2.570e+6,,2.570e+6
248.626,5.002e+6,,5.002e+6
248.631,9.047e+6,,9.047e+6
248.636,1.528e+7,,1.528e+7
248.641,2.426e+7,,2.426e+7
248.646,3.661e+7,,3.661e+7
248.651,5.320e+7,,5.320e+7
248.656,7.551e+7,,7.551e+7
248.661,1.058e+8,,1.058e+8
248.666,1.465e+8,,1.465e+8
248.671,1.995e+8,,1.995e+8
248.676,2.636e+8,,2.636e+8
248.681,3.333e+8,,3.333e+8
248.686,3.984e+8,,3.984e+8
248.691,4.461e+8,,4.461e+8
248.696,4.653e+8,,4.653e+8
248.701,4.503e+8,,4.503e+8
248.706,4.033e+8,,4.033e+8
248.711,3.339e+8,,3.339e+8
248.716,2.553e+8,,2.553e+8
248.721,1.801e+8,,1.801e+8
248.726,1.173e+8,,1.173e+8
248.731,7.045e+7,,7.045e+7
248.736,3.904e+7,,3.904e+7
248.741,1.996e+7,,1.996e+7
248.746,9.409e+6,,9.409e+6
248.751,4.092e+6,,4.092e+6
248.756,1.641e+6,,1.641e+6
248.761,6.072e+5,,6.072e+5
248.766,2.072e+5,,2.072e+5
248.771,6.521e+4,,6.521e+4
248.776,1.893e+4,,1.893e+4
248.781,5.068e+3,,5.068e+3
248.786,1.252e+3,,1.252e+3
248.791,2.851e+2,,2.851e+2
248.796,5.990e+1,,5.990e+1
248.801,1.161e+1,,1.161e+1
248.806,2.074e+0,,2.074e+0
248.811,3.419e-1,,3.419e-1
248.816,5.199e-2,,5.199e-2
248.821,7.291e-3,,7.291e-3
248.826,9.430e-4,,9.430e-4
248.831,1.125e-4,,1.125e-4
248.836,1.238e-5,,1.238e-5
248.841,1.256e-6,,1.256e-6
248.846,1.176e-7,,1.176e-7
249.021,6.165e-8,6.165e-8,
249.026,6.527e-7,6.527e-7,
249.031,6.376e-6,6.376e-6,
249.036,5.746e-5,5.746e-5,
249.041,4.777e-4,4.777e-4,
249.046,3.665e-3,3.665e-3,
249.051,2.594e-2,2.594e-2,
249.056,1.694e-1,1.694e-1,
249.061,1.021e+0,1.021e+0,
249.066,5.673e+0,5.673e+0,
249.071,2.910e+1,2.910e+1,
249.076,1.377e+2,1.377e+2,
249.081,6.011e+2,6.011e+2,
249.086,2.421e+3,2.421e+3,
249.091,8.997e+3,8.997e+3,
249.096,3.085e+4,3.085e+4,
249.101,9.758e+4,9.758e+4,
249.106,2.848e+5,2.848e+5,
249.111,7.669e+5,7.669e+5,
249.116,1.905e+6,1.905e+6,
249.121,4.367e+6,4.367e+6,
249.126,9.236e+6,9.236e+6,
249.131,1.802e+7,1.802e+7,
249.136,3.244e+7,3.244e+7,
249.141,5.388e+7,5.388e+7,
249.146,8.257e+7,8.257e+7,
249.151,1.167e+8,1.167e+8,
249.156,1.523e+8,1.523e+8,
249.161,1.833e+8,1.833e+8,
249.166,2.035e+8,2.035e+8,
249.171,2.085e+8,2.085e+8,
249.176,1.970e+8,1.970e+8,
249.181,1.718e+8,1.718e+8,
249.186,1.382e+8,1.382e+8,
249.191,1.026e+8,1.026e+8,
249.196,7.028e+7,7.028e+7,
249.201,4.441e+7,4.441e+7,
249.206,2.589e+7,2.589e+7,
249.211,1.393e+7,1.393e+7,
249.216,6.911e+6,6.911e+6,
249.221,3.164e+6,3.164e+6,
249.226,1.337e+6,1.337e+6,
249.231,5.210e+5,5.210e+5,
249.236,1.874e+5,1.874e+5,
249.241,6.216e+4,6.216e+4,
249.246,1.903e+4,1.903e+4,
249.251,5.373e+3,5.373e+3,
249.256,1.400e+3,1.400e+3,
249.261,3.366e+2,3.366e+2,
249.266,7.465e+1,7.465e+1,
249.271,1.528e+1,1.528e+1,
249.276,2.884e+0,2.884e+0,
249.281,5.024e-1,5.024e-1,
249.286,8.075e-2,8.075e-2,
249.291,1.197e-2,1.197e-2,
249.296,1.638e-3,1.638e-3,
249.301,2.068e-4,2.068e-4,
249.306,2.408e-5,2.408e-5,
249.311,2.587e-6,2.587e-6,
249.316,2.564e-7,2.564e-7,
249.321,2.345e-8,2.345e-8,
249.421,4.654e-7,4.654e-7,
249.426,5.050e-6,5.050e-6,
249.431,5.056e-5,5.056e-5,
249.436,4.672e-4,4.672e-4,
249.441,3.984e-3,3.984e-3,
249.446,3.136e-2,3.136e-2,
249.451,2.277e-1,2.277e-1,
249.456,1.527e+0,1.527e+0,
249.461,9.442e+0,9.442e+0,
249.466,5.390e+1,5.390e+1,
249.471,2.840e+2,2.840e+2,
249.476,1.381e+3,1.381e+3,
249.481,6.194e+3,6.194e+3,
249.486,2.565e+4,2.565e+4,
249.491,9.801e+4,9.801e+4,
249.496,3.456e+5,3.456e+5,
249.501,1.125e+6,1.125e+6,
249.506,3.378e+6,3.378e+6,
249.511,9.364e+6,9.364e+6,
249.516,2.395e+7,2.395e+7,
249.521,5.655e+7,5.655e+7,
249.526,1.232e+8,1.232e+8,
249.531,2.477e+8,2.477e+8,
249.536,4.595e+8,4.595e+8,
249.541,7.868e+8,7.868e+8,
249.546,1.243e+9,1.243e+9,
249.551,1.813e+9,1.813e+9,
249.556,2.440e+9,2.440e+9,
249.561,3.031e+9,3.031e+9,
249.566,3.474e+9,3.474e+9,
249.571,3.675e+9,3.675e+9,
249.576,3.588e+9,3.588e+9,
249.581,3.232e+9,3.232e+9,
249.586,2.687e+9,2.687e+9,
249.591,2.062e+9,2.062e+9,
249.596,1.460e+9,1.460e+9,
249.601,9.540e+8,9.540e+8,
249.606,5.753e+8,5.753e+8,
249.611,3.202e+8,3.202e+8,
249.616,1.645e+8,1.645e+8,
249.621,7.796e+7,7.796e+7,
249.626,3.410e+7,3.410e+7,
249.631,1.377e+7,1.377e+7,
249.636,5.129e+6,5.129e+6,
249.641,1.763e+6,1.763e+6,
249.646,5.595e+5,5.595e+5,
249.651,1.638e+5,1.638e+5,
249.656,4.427e+4,4.427e+4,
249.661,1.104e+4,1.104e+4,
249.666,2.541e+3,2.541e+3,
249.671,5.397e+2,5.397e+2,
249.676,1.058e+2,1.058e+2,
249.681,1.914e+1,1.914e+1,
249.686,3.195e+0,3.195e+0,
249.691,4.922e-1,4.922e-1,
249.696,6.998e-2,6.998e-2,
249.701,9.182e-3,9.182e-3,
249.706,1.112e-3,1.112e-3,
249.711,1.243e-4,1.243e-4,
249.716,1.281e-5,1.281e-5,
249.721,1.220e-6,1.220e-6,
252.237,1.847e-8,1.847e-8,
252.242,1.992e-7,1.992e-7,
252.247,1.987e-6,1.987e-6,
252.252,1.831e-5,1.831e-5,
252.257,1.561e-4,1.561e-4,
252.262,1.230e-3,1.230e-3,
252.267,8.962e-3,8.962e-3,
252.272,6.036e-2,6.036e-2,
252.277,3.758e-1,3.758e-1,
252.282,2.164e+0,2.164e+0,
252.287,1.151e+1,1.151e+1,
252.292,5.666e+1,5.666e+1,
252.297,2.577e+2,2.577e+2,
252.302,1.084e+3,1.084e+3,
252.307,4.214e+3,4.214e+3,
252.312,1.515e+4,1.515e+4,
252.317,5.034e+4,5.034e+4,
252.322,1.547e+5,1.547e+5,
252.327,4.393e+5,4.393e+5,
252.332,1.154e+6,1.154e+6,
252.337,2.800e+6,2.800e+6,
252.342,6.286e+6,6.286e+6,
252.347,1.304e+7,1.304e+7,
252.352,2.502e+7,2.502e+7,
252.357,4.438e+7,4.438e+7,
252.362,7.276e+7,7.276e+7,
252.367,1.103e+8,1.103e+8,
252.372,1.546e+8,1.546e+8,
252.377,2.003e+8,2.003e+8,
252.382,2.399e+8,2.399e+8,
252.387,2.657e+8,2.657e+8,
252.392,2.720e+8,2.720e+8,
252.397,2.575e+8,2.575e+8,
252.402,2.253e+8,2.253e+8,
252.407,1.823e+8,1.823e+8,
252.412,1.363e+8,1.363e+8,
252.417,9.428e+7,9.428e+7,
252.422,6.027e+7,6.027e+7,
252.427,3.562e+7,3.562e+7,
252.432,1.946e+7,1.946e+7,
252.437,9.832e+6,9.832e+6,
252.442,4.592e+6,4.592e+6,
252.447,1.983e+6,1.983e+6,
252.452,7.914e+5,7.914e+5,
252.457,2.921e+5,2.921e+5,
252.462,9.965e+4,9.965e+4,
252.467,3.143e+4,3.143e+4,
252.472,9.166e+3,9.166e+3,
252.477,2.471e+3,2.471e+3,
252.482,6.159e+2,6.159e+2,
252.487,1.419e+2,1.419e+2,
252.492,3.024e+1,3.024e+1,
252.497,5.955e+0,5.955e+0,
252.502,1.084e+0,1.084e+0,
252.507,1.825e-1,1.825e-1,
252.512,2.841e-2,2.841e-2,
252.517,4.088e-3,4.088e-3,
252.522,5.438e-4,5.438e-4,
252.527,6.687e-5,6.687e-5,
252.532,7.603e-6,7.603e-6,
252.537,7.992e-7,7.992e-7,
252.542,7.767e-8,7.767e-8,
254.502,4.855e-7,4.855e-7,
254.507,4.945e-6,4.945e-6,
254.512,4.662e-5,4.662e-5,
254.517,4.069e-4,4.069e-4,
254.522,3.288e-3,3.288e-3,
254.527,2.460e-2,2.460e-2,
254.532,1.704e-1,1.704e-1,
254.537,1.092e+0,1.092e+0,
254.542,6.484e+0,6.484e+0,
254.547,3.563e+1,3.563e+1,
254.552,1.813e+2,1.813e+2,
254.557,8.540e+2,8.540e+2,
254.562,3.724e+3,3.724e+3,
254.567,1.503e+4,1.503e+4,
254.572,5.619e+4,5.619e+4,
254.577,1.944e+5,1.944e+5,
254.582,6.229e+5,6.229e+5,
254.587,1.847e+6,1.847e+6,
254.592,5.072e+6,5.072e+6,
254.597,1.289e+7,1.289e+7,
254.602,3.034e+7,3.034e+7,
254.607,6.611e+7,6.611e+7,
254.612,1.333e+8,1.333e+8,
254.617,2.490e+8,2.490e+8,
254.622,4.305e+8,4.305e+8,
254.627,6.890e+8,6.890e+8,
254.632,1.021e+9,1.021e+9,
254.637,1.400e+9,1.400e+9,
254.642,1.779e+9,1.779e+9,
254.647,2.091e+9,2.091e+9,
254.652,2.276e+9,2.276e+9,
254.657,2.294e+9,2.294e+9,
254.662,2.140e+9,2.140e+9,
254.667,1.848e+9,1.848e+9,
254.672,1.478e+9,1.478e+9,
254.677,1.094e+9,1.094e+9,
254.682,7.499e+8,7.499e+8,
254.687,4.758e+8,4.758e+8,
254.692,2.795e+8,2.795e+8,
254.697,1.520e+8,1.520e+8,
254.703,6.611e+7,6.611e+7,
254.708,3.034e+7,3.034e+7,
254.713,1.289e+7,1.289e+7,
254.718,5.072e+6,5.072e+6,
254.723,1.847e+6,1.847e+6,
254.728,6.229e+5,6.229e+5,
254.733,1.944e+5,1.944e+5,
254.738,5.619e+4,5.619e+4,
254.743,1.503e+4,1.503e+4,
254.748,3.724e+3,3.724e+3,
254.753,8.540e+2,8.540e+2,
254.758,1.813e+2,1.813e+2,
254.763,3.563e+1,3.563e+1,
254.768,6.484e+0,6.484e+0,
254.773,1.092e+0,1.092e+0,
254.778,1.704e-1,1.704e-1,
254.783,2.460e-2,2.460e-2,
254.788,3.288e-3,3.288e-3,
254.793,4.069e-4,4.069e-4,
254.798,4.662e-5,4.662e-5,
254.803,4.945e-6,4.945e-6,
254.808,4.855e-7,4.855e-7,
255.653,3.184e-8,3.184e-8,
255.658,3.324e-7,3.324e-7,
255.663,3.215e-6,3.215e-6,
255.668,2.881e-5,2.881e-5,
255.673,2.392e-4,2.392e-4,
255.678,1.840e-3,1.840e-3,
255.683,1.311e-2,1.311e-2,
255.688,8.654e-2,8.654e-2,
255.693,5.292e-1,5.292e-1,
255.698,2.999e+0,2.999e+0,
255.703,1.574e+1,1.574e+1,
255.708,7.654e+1,7.654e+1,
255.713,3.448e+2,3.448e+2,
255.718,1.439e+3,1.439e+3,
255.723,5.565e+3,5.565e+3,
255.728,1.994e+4,1.994e+4,
255.733,6.617e+4,6.617e+4,
255.738,2.034e+5,2.034e+5,
255.743,5.795e+5,5.795e+5,
255.748,1.529e+6,1.529e+6,
255.753,3.739e+6,3.739e+6,
255.758,8.468e+6,8.468e+6,
255.763,1.777e+7,1.777e+7,
255.768,3.454e+7,3.454e+7,
255.773,6.221e+7,6.221e+7,
255.778,1.038e+8,1.038e+8,
255.783,1.605e+8,1.605e+8,
255.788,2.298e+8,2.298e+8,
255.793,3.048e+8,3.048e+8,
255.798,3.747e+8,3.747e+8,
255.803,4.267e+8,4.267e+8,
255.808,4.501e+8,4.501e+8,
255.813,4.399e+8,4.399e+8,
255.818,3.983e+8,3.983e+8,
255.823,3.341e+8,3.341e+8,
255.828,2.597e+8,2.597e+8,
255.833,1.869e+8,1.869e+8,
255.838,1.247e+8,1.247e+8,
255.843,7.705e+7,7.705e+7,
255.848,4.411e+7,4.411e+7,
255.853,2.339e+7,2.339e+7,
255.858,1.150e+7,1.150e+7,
255.863,5.233e+6,5.233e+6,
255.868,2.207e+6,2.207e+6,
255.873,8.622e+5,8.622e+5,
255.878,3.121e+5,3.121e+5,
255.883,1.046e+5,1.046e+5,
255.888,3.251e+4,3.251e+4,
255.893,9.357e+3,9.357e+3,
255.898,2.495e+3,2.495e+3,
255.903,6.163e+2,6.163e+2,
255.908,1.410e+2,1.410e+2,
255.913,2.990e+1,2.990e+1,
255.918,5.874e+0,5.874e+0,
255.923,1.069e+0,1.069e+0,
255.928,1.802e-1,1.802e-1,
255.933,2.815e-2,2.815e-2,
255.938,4.073e-3,4.073e-3,
255.943,5.459e-4,5.459e-4,
255.948,6.780e-5,6.780e-5,
255.953,7.801e-6,7.801e-6,
255.958,8.315e-7,8.315e-7,
255.963,8.211e-8,8.211e-8,
257.003,4.252e-7,4.252e-7,
257.008,4.332e-6,4.332e-6,
257.013,4.092e-5,4.092e-5,
257.018,3.583e-4,3.583e-4,
257.023,2.910e-3,2.910e-3,
257.028,2.191e-2,2.191e-2,
257.033,1.529e-1,1.529e-1,
257.038,9.897e-1,9.897e-1,
257.043,5.939e+0,5.939e+0,
257.048,3.304e+1,3.304e+1,
257.053,1.705e+2,1.705e+2,
257.058,8.153e+2,8.153e+2,
257.063,3.616e+3,3.616e+3,
257.068,1.487e+4,1.487e+4,
257.073,5.668e+4,5.668e+4,
257.078,2.003e+5,2.003e+5,
257.083,6.566e+5,6.566e+5,
257.088,1.995e+6,1.995e+6,
257.093,5.622e+6,5.622e+6,
257.098,1.468e+7,1.468e+7,
257.103,3.557e+7,3.557e+7,
257.108,7.987e+7,7.987e+7,
257.113,1.663e+8,1.663e+8,
257.118,3.211e+8,3.211e+8,
257.123,5.747e+8,5.747e+8,
257.128,9.537e+8,9.537e+8,
257.133,1.468e+9,1.468e+9,
257.138,2.094e+9,2.094e+9,
257.143,2.769e+9,2.769e+9,
257.148,3.397e+9,3.397e+9,
257.153,3.863e+9,3.863e+9,
257.158,4.073e+9,4.073e+9,
257.163,3.981e+9,3.981e+9,
257.168,3.609e+9,3.609e+9,
257.173,3.033e+9,3.033e+9,
257.178,2.363e+9,2.363e+9,
257.183,1.707e+9,1.707e+9,
257.188,1.143e+9,1.143e+9,
257.193,7.102e+8,7.102e+8,
257.198,4.089e+8,4.089e+8,
257.203,2.183e+8,2.183e+8,
257.208,1.081e+8,1.081e+8,
257.213,4.961e+7,4.961e+7,
257.218,2.111e+7,2.111e+7,
257.223,8.329e+6,8.329e+6,
257.228,3.047e+6,3.047e+6,
257.233,1.034e+6,1.034e+6,
257.238,3.250e+5,3.250e+5,
257.243,9.478e+4,9.478e+4,
257.248,2.562e+4,2.562e+4,
257.253,6.423e+3,6.423e+3,
257.258,1.493e+3,1.493e+3,
257.263,3.217e+2,3.217e+2,
257.268,6.428e+1,6.428e+1,
257.273,1.191e+1,1.191e+1,
257.278,2.045e+0,2.045e+0,
257.283,3.257e-1,3.257e-1,
257.288,4.809e-2,4.809e-2,
257.293,6.584e-3,6.584e-3,
257.298,8.357e-4,8.357e-4,
257.303,9.836e-5,9.836e-5,
257.308,1.073e-5,1.073e-5,
257.313,1.086e-6,1.086e-6,
257.728,3.669e-9,,3.669e-9
257.733,3.581e-8,,3.581e-8
257.738,3.241e-7,,3.241e-7
257.743,2.721e-6,,2.721e-6
257.748,2.119e-5,,2.119e-5
257.753,1.531e-4,,1.531e-4
257.758,1.026e-3,,1.026e-3
257.763,6.374e-3,,6.374e-3
257.768,3.675e-2,,3.675e-2
257.773,1.965e-1,,1.965e-1
257.778,9.747e-1,,9.747e-1
257.783,4.484e+0,,4.484e+0
257.789,2.535e+1,,2.535e+1
257.794,9.886e+1,,9.886e+1
257.799,3.576e+2,,3.576e+2
257.804,1.200e+3,,1.200e+3
257.809,3.733e+3,,3.733e+3
257.814,1.078e+4,,1.078e+4
257.819,2.886e+4,,2.886e+4
257.824,7.167e+4,,7.167e+4
257.829,1.651e+5,,1.651e+5
257.834,3.528e+5,,3.528e+5
257.839,6.994e+5,,6.994e+5
257.844,1.286e+6,,1.286e+6
257.849,2.193e+6,,2.193e+6
257.854,3.469e+6,,3.469e+6
257.859,5.090e+6,,5.090e+6
257.864,6.928e+6,,6.928e+6
257.869,8.746e+6,,8.746e+6
257.874,1.024e+7,,1.024e+7
257.879,1.112e+7,,1.112e+7
257.884,1.121e+7,,1.121e+7
257.889,1.048e+7,,1.048e+7
257.894,9.081e+6,,9.081e+6
257.899,7.302e+6,,7.302e+6
257.904,5.446e+6,,5.446e+6
257.909,3.768e+6,,3.768e+6
257.914,2.418e+6,,2.418e+6
257.919,1.439e+6,,1.439e+6
257.924,7.947e+5,,7.947e+5
257.929,4.070e+5,,4.070e+5
257.934,1.934e+5,,1.934e+5
257.939,8.520e+4,,8.520e+4
257.944,3.482e+4,,3.482e+4
257.949,1.320e+4,,1.320e+4
257.954,4.643e+3,,4.643e+3
